ADD,                 <No ID Entered>,09/14/2022,02:01:15,02:02:28,      73,       0,       0,       0,       8,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,02:04:08,02:09:13,     305,       0,       1,       4,      50,       1,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,02:13:51,02:16:24,     153,       0,       0,       0,      42,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,03:06:29,03:11:22,     293,       0,       0,       0,      53,       1,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:21:01,14:24:28,     207,       0,       0,       0,      37,       3,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:24:50,14:26:57,     127,       0,       0,       0,      37,       2,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:27:22,14:28:57,      95,       0,       0,       0,      39,       1,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:41:46,14:44:38,     172,       0,       0,       0,      12,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:45:01,14:49:15,     254,       0,       0,       0,      10,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,14:59:50,15:02:02,     132,       0,       0,       0,       7,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:03:33,15:03:54,      21,       0,       0,       0,      10,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:08:02,15:10:59,     177,       0,       0,       0,       8,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:11:28,15:11:36,       8,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:11:55,15:12:06,      11,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:14:23,15:16:13,     110,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:20:19,15:20:37,      18,       0,       0,       0,      11,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:21:34,15:21:55,      21,       0,       0,       0,      10,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:25:26,15:25:50,      24,       0,       0,       0,      12,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:28:08,15:28:27,      19,       0,       0,       0,      13,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:31:09,15:31:20,      11,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:47:09,15:47:20,      11,       0,       0,       0,       8,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:48:20,15:48:29,       9,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,15:49:56,15:50:22,      26,       0,       0,       0,      15,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,23:53:58,23:55:24,      86,       0,       0,       0,      21,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/14/2022,23:58:38,23:59:46,      68,       0,       1,       4,      22,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/15/2022,14:06:52,14:57:25,    3033,       0,       0,       0,      21,       1,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,13:50:30,13:52:14,     104,       0,       0,       0,      28,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,13:55:26,13:55:53,      27,       0,       0,       0,      17,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:22:19,14:22:50,      31,       0,       0,       0,      14,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:23:09,14:25:02,     113,       0,       0,       0,      27,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:25:28,14:26:05,      37,       0,       0,       0,      23,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:26:56,14:28:08,      72,       0,       0,       0,      28,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:29:21,14:30:49,      88,       0,       0,       0,      35,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:31:24,14:33:58,     154,       0,       0,       0,      24,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:35:00,14:37:08,     128,       0,       0,       0,      17,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:37:29,14:39:12,     103,       0,       0,       0,      19,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:40:28,14:41:02,      34,       0,       0,       0,      17,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:43:04,14:43:50,      46,       0,       0,       0,      32,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/29/2022,14:46:02,14:46:42,      40,       0,       1,       4,      36,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/30/2022,11:01:05,11:02:03,      58,       0,       0,       0,      11,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/30/2022,11:08:58,11:09:14,      16,       0,       0,       0,      15,       0,       0,       0,       0
ADD,                 <No ID Entered>,09/30/2022,11:16:35,11:17:24,      49,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/02/2022,18:34:22,18:35:20,      58,       0,       1,       4,      34,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/02/2022,18:51:38,18:52:10,      32,       0,       0,       0,       9,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,09:28:33,09:29:28,      55,       0,       0,       0,      60,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,09:29:51,09:30:43,      52,       0,       0,       0,      67,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,09:41:05,09:41:50,      45,       0,       0,       0,      70,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,09:42:26,09:43:08,      42,       0,       0,       0,      66,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,10:06:48,10:07:24,      36,       0,       0,       0,      57,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,10:11:08,10:12:55,     107,       0,       0,       0,     109,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,10:14:01,10:15:24,      83,       0,       0,       0,     128,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:28:46,15:30:41,     115,       0,       0,       0,      45,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:31:05,15:32:05,      60,       0,       0,       0,      60,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:37:26,15:38:12,      46,       0,       0,       0,      39,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:39:14,15:40:31,      77,       0,       0,       0,      41,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:41:04,15:41:35,      31,       0,       0,       0,      38,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:46:15,15:49:18,     183,       0,       0,       0,     125,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,15:49:44,15:51:24,     100,       0,       0,       0,      64,       2,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:34:37,22:40:13,     336,       0,       0,       0,      70,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:42:16,22:43:41,      85,       0,       0,       0,      45,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:44:27,22:47:42,     195,       0,       0,       0,      59,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:48:03,22:48:44,      41,       0,       0,       0,      48,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:51:03,22:52:33,      90,       0,       0,       0,      68,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,22:59:23,23:00:03,      40,       0,       0,       0,      43,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:13:54,23:14:49,      55,       0,       0,       0,      42,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:21:04,23:24:13,     189,       0,       0,       0,      82,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:34:49,23:39:47,     298,       0,       0,       0,      98,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:41:12,23:45:36,     264,       0,       0,       0,      39,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:54:35,23:55:26,      51,       0,       0,       0,      35,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:56:01,23:56:39,      38,       0,       0,       0,      39,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/03/2022,23:58:51,00:00:39,     108,       0,       0,       0,      37,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,00:01:08,00:01:53,      45,       0,       0,       0,      36,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,00:02:12,00:03:24,      72,       0,       0,       0,      40,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,00:27:54,00:31:41,     227,       0,       0,       0,      68,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,00:54:28,00:58:27,     239,       0,       0,       0,      91,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,01:39:48,01:54:29,     881,       0,       0,       0,     180,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,06:20:05,06:24:57,     292,       0,       0,       0,     143,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,07:43:36,07:46:57,     201,       0,       0,       0,     120,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,07:48:00,07:49:21,      81,       0,       0,       0,      64,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/04/2022,16:21:03,16:21:36,      33,       0,       0,       0,       8,       2,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,10:50:16,10:51:44,      88,       0,       0,       0,      40,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,10:53:43,11:13:09,    1166,       0,       0,       0,     154,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,11:45:12,12:17:30,    1938,       0,       0,       0,     218,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,12:20:55,12:24:04,     189,       0,       0,       0,      42,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,12:56:30,13:05:08,     518,       0,       0,       0,      55,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,13:08:22,13:14:24,     362,       0,       0,       0,     100,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,13:16:56,13:18:35,      99,       0,       0,       0,      55,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,14:01:12,14:04:50,     218,       0,       0,       0,      74,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,20:07:11,20:14:06,     415,       0,       0,       0,     161,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/06/2022,23:17:46,23:18:09,      23,       0,       1,       4,      23,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,11:16:28,11:20:30,     242,       0,       1,       5,      99,       2,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,11:55:46,11:56:54,      68,       0,       0,       0,      53,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,11:57:48,11:59:21,      93,       0,       0,       0,      65,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:11:24,13:11:52,      28,       0,       0,       0,      19,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:15:19,13:15:41,      22,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:18:43,13:19:05,      22,       0,       0,       0,      10,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:19:14,13:19:32,      18,       0,       0,       0,      18,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:21:40,13:21:56,      16,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:22:57,13:23:12,      15,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:23:56,13:24:14,      18,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:27:10,13:27:26,      16,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:48:07,13:48:27,      20,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:49:00,13:49:16,      16,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:54:22,13:54:41,      19,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:55:57,13:56:32,      35,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:56:58,13:57:10,      12,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,13:57:54,13:58:10,      16,       0,       0,       0,       6,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,13:58:38,14:01:02,     144,       0,       1,       4,      26,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:01:10,14:01:45,      35,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:02:48,14:02:54,       6,       0,       0,       0,       6,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,14:03:16,14:03:34,      18,       0,       0,       0,      15,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,14:05:29,14:06:00,      31,       0,       0,       0,      22,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:45:17,14:45:37,      20,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:46:32,14:46:51,      19,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:48:43,14:49:04,      21,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:50:53,14:51:22,      29,       0,       0,       0,       7,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:52:21,14:53:02,      41,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,14:55:40,14:56:10,      30,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,14:57:07,14:57:50,      43,       0,       0,       0,      14,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:06:37,15:07:00,      23,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:07:53,15:08:06,      13,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:09:11,15:09:29,      18,       0,       0,       0,       7,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:10:15,15:10:33,      18,       0,       0,       0,       5,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:11:22,15:11:36,      14,       0,       0,       0,       5,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:12:26,15:14:57,     151,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:20:20,15:20:23,       3,       0,       0,       0,       3,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:21:14,15:21:40,      26,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:21:59,15:22:34,      35,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:22:39,15:23:04,      25,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:23:59,15:24:16,      17,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:24:39,15:24:55,      16,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:25:01,15:25:19,      18,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:29:02,15:29:27,      25,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:30:06,15:30:28,      22,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:30:36,15:30:58,      22,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:31:40,15:31:58,      18,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,15:32:18,15:32:49,      31,       0,       1,       4,      13,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:32:55,15:33:29,      34,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:34:22,15:34:42,      20,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:35:41,15:36:02,      21,       0,       0,       0,       4,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:42:00,15:42:11,      11,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,15:43:26,15:43:43,      17,       0,       0,       0,       9,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,15:44:05,15:44:35,      30,       0,       1,       4,      31,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:44:42,15:45:07,      25,       0,       0,       0,       8,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:47:13,15:47:29,      16,       0,       0,       0,       6,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,15:47:32,15:48:44,      72,       0,       0,       0,      33,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,15:48:49,15:49:11,      22,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:05:14,16:05:35,      21,       0,       0,       0,       7,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:09:07,16:09:23,      16,       0,       0,       0,       9,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,16:09:50,16:10:13,      23,       0,       1,       4,      23,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:10:35,16:10:49,      14,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,16:20:50,16:21:13,      23,       0,       1,       4,      25,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:21:37,16:21:52,      15,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:25:16,16:25:34,      18,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:27:12,16:27:34,      22,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:27:59,16:28:27,      28,       0,       0,       0,      21,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:28:32,16:28:47,      15,       0,       0,       0,       6,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:30:20,16:30:57,      37,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:31:21,16:31:38,      17,       0,       0,       0,       4,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:34:51,16:35:34,      43,       0,       0,       0,      13,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:37:38,16:38:00,      22,       0,       0,       0,      23,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:38:07,16:38:22,      15,       0,       0,       0,       4,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:39:17,16:41:40,     143,       0,       0,       0,       9,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:43:06,16:43:18,      12,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:44:45,16:45:01,      16,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:45:33,16:45:44,      11,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:46:53,16:47:14,      21,       0,       0,       0,      11,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:48:01,16:48:15,      14,       0,       0,       0,       5,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:49:06,16:49:14,       8,       0,       0,       0,       4,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:56:11,16:56:29,      18,       0,       0,       0,       6,       2,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:56:45,16:57:02,      17,       0,       0,       0,      12,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:58:16,16:58:38,      22,       0,       0,       0,      10,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,16:59:29,16:59:51,      22,       0,       0,       0,       8,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:01:29,17:01:44,      15,       0,       0,       0,       4,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:04:43,17:05:09,      26,       0,       0,       0,       7,       2,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:05:33,17:06:10,      37,       0,       0,       0,      12,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:07:00,17:07:12,      12,       0,       0,       0,      13,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:07:32,17:07:51,      19,       0,       0,       0,       6,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,17:08:50,17:09:17,      27,       0,       1,       4,      31,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:09:29,17:09:44,      15,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:11:31,17:11:44,      13,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:34:44,17:35:03,      19,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:36:07,17:36:43,      36,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:41:12,17:41:29,      17,       0,       0,       0,      20,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:41:52,17:42:13,      21,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:43:26,17:43:40,      14,       0,       0,       0,      20,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:43:59,17:45:01,      62,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:50:21,17:50:47,      26,       0,       0,       0,       4,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,17:52:34,17:53:14,      40,       0,       0,       0,      14,       1,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:53:34,17:53:53,      19,       0,       0,       0,       8,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,17:54:30,17:54:51,      21,       0,       0,       0,       6,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,17:54:55,17:55:41,      46,       0,       0,       0,      15,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,17:57:12,17:57:35,      23,       0,       0,       0,      18,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,20:54:16,20:54:48,      32,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,20:55:50,20:56:18,      28,       0,       0,       0,       9,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,20:57:04,20:57:48,      44,       0,       0,       0,      20,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,20:58:44,20:59:57,      73,       0,       0,       0,      11,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/08/2022,21:24:03,21:27:27,     204,       0,       0,       0,      47,       1,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,21:28:46,21:56:45,    1679,       0,       0,       0,      61,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/08/2022,21:57:14,22:30:41,    2007,       0,       0,       0,      25,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:18:38,08:20:28,     110,       0,       0,       0,       5,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:27:12,08:27:31,      19,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:27:53,08:28:29,      36,       0,       0,       0,       6,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:28:35,08:29:16,      41,       0,       0,       0,      24,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:48:05,08:49:17,      72,       0,       0,       0,      17,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:50:00,08:51:21,      81,       0,       0,       0,      23,       0,       0,       0,       0
MOD,                 <No ID Entered>,10/09/2022,08:53:09,08:54:03,      54,       0,       0,       0,      15,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/09/2022,10:19:42,10:20:04,      22,       0,       0,       0,      13,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/09/2022,11:00:09,11:02:45,     156,       0,       0,       0,      16,       0,       0,       0,       0
ADD,                 <No ID Entered>,10/09/2022,11:06:14,11:06:55,      41,       0,       0,       0,      12,       0,       0,       0,       0
